   0.0000000e+00  -7.0405668e-04  -2.7062282e-03  -5.7345915e-03  -9.4744610e-03  -1.3658674e-02  -1.8098246e-02  -2.2674287e-02  -2.7317949e-02  -3.1992176e-02  -3.6678850e-02  -4.1370689e-02  -4.6066454e-02  -5.0768188e-02  -5.5465791e-02  -5.9901620e-02  -6.4410719e-02  -6.9024551e-02  -7.3748481e-02  -7.8611798e-02  -8.3620503e-02  -8.8798887e-02  -9.4138967e-02  -9.9677802e-02  -1.0540755e-01  -1.1134294e-01  -1.1750381e-01  -1.2387098e-01  -1.3045950e-01  -1.3729500e-01  -1.4438241e-01  -1.5173141e-01  -1.5936658e-01  -1.6729785e-01  -1.7553810e-01  -1.8410352e-01  -1.9301405e-01  -2.0229368e-01  -2.1197109e-01  -2.2205101e-01  -2.3259894e-01  -2.4356464e-01  -2.5505328e-01  -2.6704934e-01  -2.7964155e-01  -2.9278065e-01  -3.0656477e-01  -3.2110075e-01  -3.3628726e-01  -3.5221040e-01
   0.0000000e+00  -6.4802125e-04  -2.5187325e-03  -5.4211209e-03  -9.1122333e-03  -1.3359025e-02  -1.7972684e-02  -2.2816476e-02  -2.7798874e-02  -3.2862202e-02  -3.7972093e-02  -4.3109428e-02  -4.8264765e-02  -5.3434663e-02  -5.8619353e-02  -6.3821282e-02  -6.8732708e-02  -7.3653795e-02  -7.8666903e-02  -8.3789608e-02  -8.9052290e-02  -9.4460957e-02  -1.0002289e-01  -1.0576713e-01  -1.1170507e-01  -1.1782161e-01  -1.2414900e-01  -1.3068411e-01  -1.3744666e-01  -1.4445445e-01  -1.5168965e-01  -1.5920758e-01  -1.6699797e-01  -1.7506995e-01  -1.8345768e-01  -1.9217979e-01  -2.0123419e-01  -2.1066977e-01  -2.2046354e-01  -2.3070109e-01  -2.4133486e-01  -2.5246283e-01  -2.6406977e-01  -2.7616981e-01  -2.8884945e-01  -3.0213452e-01  -3.1601368e-01  -3.3058722e-01  -3.4582382e-01  -3.6188028e-01
   0.0000000e+00  -5.9979698e-04  -2.3490695e-03  -5.1125188e-03  -8.7061476e-03  -1.2936997e-02  -1.7631864e-02  -2.2650903e-02  -2.7889469e-02  -3.3273602e-02  -3.8753421e-02  -4.4296744e-02  -4.9883880e-02  -5.5503711e-02  -6.1150909e-02  -6.6824003e-02  -7.2524078e-02  -7.7961086e-02  -8.3301551e-02  -8.8725403e-02  -9.4253960e-02  -9.9920889e-02  -1.0572714e-01  -1.1170118e-01  -1.1783193e-01  -1.2414748e-01  -1.3066414e-01  -1.3737238e-01  -1.4430896e-01  -1.5147263e-01  -1.5889789e-01  -1.6655488e-01  -1.7450496e-01  -1.8274224e-01  -1.9128119e-01  -2.0013957e-01  -2.0933884e-01  -2.1890458e-01  -2.2884044e-01  -2.3920561e-01  -2.4998237e-01  -2.6120910e-01  -2.7293030e-01  -2.8516366e-01  -2.9792808e-01  -3.1131678e-01  -3.2531019e-01  -3.3992615e-01  -3.5530103e-01  -3.7139861e-01
   0.0000000e+00  -5.5799022e-04  -2.1969462e-03  -4.8199102e-03  -8.2885413e-03  -1.2447920e-02  -1.7147767e-02  -2.2256047e-02  -2.7664871e-02  -3.3290823e-02  -3.9072177e-02  -4.4964953e-02  -5.0938943e-02  -5.6974269e-02  -6.3058607e-02  -6.9185088e-02  -7.5350728e-02  -8.1555308e-02  -8.7550653e-02  -9.3312676e-02  -9.9149848e-02  -1.0510707e-01  -1.1117157e-01  -1.1737317e-01  -1.2372960e-01  -1.3025391e-01  -1.3695810e-01  -1.4387315e-01  -1.5098308e-01  -1.5833108e-01  -1.6590561e-01  -1.7374582e-01  -1.8184451e-01  -1.9023236e-01  -1.9892628e-01  -2.0792441e-01  -2.1727052e-01  -2.2696819e-01  -2.3704643e-01  -2.4751222e-01  -2.5840086e-01  -2.6975335e-01  -2.8158574e-01  -2.9391520e-01  -3.0679387e-01  -3.2022599e-01  -3.3427824e-01  -3.4899710e-01  -3.6442662e-01  -3.8052169e-01
   0.0000000e+00  -5.2147266e-04  -2.0609355e-03  -4.5480152e-03  -7.8787309e-03  -1.1930827e-02  -1.6578508e-02  -2.1703729e-02  -2.7203060e-02  -3.2990555e-02  -3.8997754e-02  -4.5172022e-02  -5.1474141e-02  -5.7875800e-02  -6.4357273e-02  -7.0905468e-02  -7.7512332e-02  -8.4173616e-02  -9.0887924e-02  -9.7468748e-02  -1.0366172e-01  -1.0991138e-01  -1.1624876e-01  -1.2271016e-01  -1.2930077e-01  -1.3604947e-01  -1.4296296e-01  -1.5007524e-01  -1.5738832e-01  -1.6491889e-01  -1.7267215e-01  -1.8068821e-01  -1.8894534e-01  -1.9749185e-01  -2.0632693e-01  -2.1546992e-01  -2.2496612e-01  -2.3479893e-01  -2.4499625e-01  -2.5559066e-01  -2.6661995e-01  -2.7807052e-01  -2.9001377e-01  -3.0243917e-01  -3.1540504e-01  -3.2892256e-01  -3.4305601e-01  -3.5784490e-01  -3.7324737e-01  -3.8945528e-01
   0.0000000e+00  -4.9574574e-04  -1.9636489e-03  -4.3485935e-03  -7.5674134e-03  -1.1519378e-02  -1.6096975e-02  -2.1195034e-02  -2.6717169e-02  -3.2579436e-02  -3.8711662e-02  -4.5057154e-02  -5.1571450e-02  -5.8220637e-02  -6.4979576e-02  -7.1830247e-02  -7.8760301e-02  -8.5761856e-02  -9.2814673e-02  -9.9952098e-02  -1.0686570e-01  -1.1335979e-01  -1.1994355e-01  -1.2661149e-01  -1.3339761e-01  -1.4034835e-01  -1.4743348e-01  -1.5473155e-01  -1.6220073e-01  -1.6988259e-01  -1.7780030e-01  -1.8593377e-01  -1.9434212e-01  -2.0300813e-01  -2.1196663e-01  -2.2123951e-01  -2.3080932e-01  -2.4078924e-01  -2.5107737e-01  -2.6174824e-01  -2.7289094e-01  -2.8444509e-01  -2.9645115e-01  -3.0893544e-01  -3.2199664e-01  -3.3556423e-01  -3.4977317e-01  -3.6455783e-01  -3.8008946e-01  -3.9629587e-01
   0.0000000e+00  -4.7239323e-04  -1.8744456e-03  -4.1626641e-03  -7.2703173e-03  -1.1114632e-02  -1.5604598e-02  -2.0648087e-02  -2.6157438e-02  -3.2053211e-02  -3.8266210e-02  -4.4738117e-02  -5.1421167e-02  -5.8277231e-02  -6.5276630e-02  -7.2396870e-02  -7.9621439e-02  -8.6924541e-02  -9.4328793e-02  -1.0175308e-01  -1.0921253e-01  -1.1643621e-01  -1.2325503e-01  -1.3016138e-01  -1.3717132e-01  -1.4432101e-01  -1.5162550e-01  -1.5908945e-01  -1.6672807e-01  -1.7457286e-01  -1.8263481e-01  -1.9092586e-01  -1.9949188e-01  -2.0826856e-01  -2.1737430e-01  -2.2676248e-01  -2.3647499e-01  -2.4654043e-01  -2.5694620e-01  -2.6772290e-01  -2.7890601e-01  -2.9053638e-01  -3.0263296e-01  -3.1525125e-01  -3.2831317e-01  -3.4200003e-01  -3.5622019e-01  -3.7110316e-01  -3.8658026e-01  -4.0285825e-01
   0.0000000e+00  -4.5648031e-04  -1.8132306e-03  -4.0335753e-03  -7.0606699e-03  -1.0822968e-02  -1.5240345e-02  -2.0229938e-02  -2.5711009e-02  -3.1608516e-02  -3.7855338e-02  -4.4393337e-02  -5.1173541e-02  -5.8155703e-02  -6.5307523e-02  -7.2603689e-02  -8.0024891e-02  -8.7551558e-02  -9.5129339e-02  -1.0274222e-01  -1.1040750e-01  -1.1813891e-01  -1.2544618e-01  -1.3252985e-01  -1.3972925e-01  -1.4702746e-01  -1.5448903e-01  -1.6209555e-01  -1.6987329e-01  -1.7784276e-01  -1.8604176e-01  -1.9444488e-01  -2.0310859e-01  -2.1200501e-01  -2.2120119e-01  -2.3066852e-01  -2.4048674e-01  -2.5062811e-01  -2.6109951e-01  -2.7197682e-01  -2.8325326e-01  -2.9491786e-01  -3.0707969e-01  -3.1970324e-01  -3.3285029e-01  -3.4655445e-01  -3.6081370e-01  -3.7572631e-01  -3.9129114e-01  -4.0759694e-01
   0.0000000e+00  -4.4159046e-04  -1.7556687e-03  -3.9111974e-03  -6.8596533e-03  -1.0539195e-02  -1.4879460e-02  -1.9806315e-02  -2.5246011e-02  -3.1128450e-02  -3.7389434e-02  -4.3971985e-02  -5.0826879e-02  -5.7912604e-02  -6.5194925e-02  -7.2646229e-02  -8.0241858e-02  -8.7928571e-02  -9.5650871e-02  -1.0343025e-01  -1.1126287e-01  -1.1921148e-01  -1.2727749e-01  -1.3466462e-01  -1.4203341e-01  -1.4952247e-01  -1.5713376e-01  -1.6490174e-01  -1.7282756e-01  -1.8094260e-01  -1.8923564e-01  -1.9776957e-01  -2.0653725e-01  -2.1557220e-01  -2.2486474e-01  -2.3441740e-01  -2.4430661e-01  -2.5454620e-01  -2.6510794e-01  -2.7604298e-01  -2.8741183e-01  -2.9916266e-01  -3.1136600e-01  -3.2408120e-01  -3.3726135e-01  -3.5098771e-01  -3.6531956e-01  -3.8023282e-01  -3.9581342e-01  -4.1212585e-01
   0.0000000e+00  -4.1830967e-04  -1.6651811e-03  -3.7170868e-03  -6.5368017e-03  -1.0076050e-02  -1.4278667e-02  -1.9083896e-02  -2.4429476e-02  -3.0254275e-02  -3.6500353e-02  -4.3114403e-02  -5.0048629e-02  -5.7261148e-02  -6.4716024e-02  -7.2380007e-02  -8.0148034e-02  -8.7973898e-02  -9.5868881e-02  -1.0385889e-01  -1.1198675e-01  -1.2025821e-01  -1.2867606e-01  -1.3724716e-01  -1.4538728e-01  -1.5319263e-01  -1.6109586e-01  -1.6914256e-01  -1.7732263e-01  -1.8569398e-01  -1.9422403e-01  -2.0299265e-01  -2.1196257e-01  -2.2116196e-01  -2.3064015e-01  -2.4040965e-01  -2.5044802e-01  -2.6081420e-01  -2.7156050e-01  -2.8264654e-01  -2.9410460e-01  -3.0600054e-01  -3.1829827e-01  -3.3107068e-01  -3.4437139e-01  -3.5820408e-01  -3.7257228e-01  -3.8752494e-01  -4.0321212e-01  -4.1953297e-01
   0.0000000e+00  -3.9733918e-04  -1.5832268e-03  -3.5396817e-03  -6.2379899e-03  -9.6404027e-03  -1.3702227e-02  -1.8374091e-02  -2.3604177e-02  -2.9340254e-02  -3.5531398e-02  -4.2129342e-02  -4.9089448e-02  -5.6371321e-02  -6.3923137e-02  -7.1597999e-02  -7.9361263e-02  -8.7224625e-02  -9.5242232e-02  -1.0343191e-01  -1.1179387e-01  -1.2033299e-01  -1.2905123e-01  -1.3795075e-01  -1.4703531e-01  -1.5602588e-01  -1.6426498e-01  -1.7260594e-01  -1.8108532e-01  -1.8972116e-01  -1.9851356e-01  -2.0751619e-01  -2.1672210e-01  -2.2613850e-01  -2.3580996e-01  -2.4576364e-01  -2.5599972e-01  -2.6652970e-01  -2.7741643e-01  -2.8864398e-01  -3.0025138e-01  -3.1224907e-01  -3.2468157e-01  -3.3757546e-01  -3.5097932e-01  -3.6485198e-01  -3.7934029e-01  -3.9439212e-01  -4.1010861e-01  -4.2645397e-01
   0.0000000e+00  -3.7835581e-04  -1.5087237e-03  -3.3772701e-03  -5.9617435e-03  -9.2325757e-03  -1.3154269e-02  -1.7686947e-02  -2.2787942e-02  -2.8413317e-02  -3.4519230e-02  -4.1063086e-02  -4.7995188e-02  -5.5258833e-02  -6.2657428e-02  -7.0184246e-02  -7.7867731e-02  -8.5763179e-02  -9.3872700e-02  -1.0219378e-01  -1.1072318e-01  -1.1946933e-01  -1.2842382e-01  -1.3759599e-01  -1.4698157e-01  -1.5658473e-01  -1.6641025e-01  -1.7520386e-01  -1.8400420e-01  -1.9293446e-01  -2.0201544e-01  -2.1128067e-01  -2.2072776e-01  -2.3039450e-01  -2.4028488e-01  -2.5044552e-01  -2.6088220e-01  -2.7161007e-01  -2.8265895e-01  -2.9405179e-01  -3.0580072e-01  -3.1794451e-01  -3.3052757e-01  -3.4353593e-01  -3.5701542e-01  -3.7098840e-01  -3.8554331e-01  -4.0065612e-01  -4.1642290e-01  -4.3293287e-01
   0.0000000e+00  -3.6109288e-04  -1.4407475e-03  -3.2282678e-03  -5.7063502e-03  -8.8518049e-03  -1.2636481e-02  -1.7028323e-02  -2.1992498e-02  -2.7492499e-02  -3.3491197e-02  -3.9952362e-02  -4.6729382e-02  -5.3685313e-02  -6.0813473e-02  -6.8182302e-02  -7.5810060e-02  -8.3686925e-02  -9.1825694e-02  -1.0020699e-01  -1.0883912e-01  -1.1772528e-01  -1.2685631e-01  -1.3623206e-01  -1.4585511e-01  -1.5573028e-01  -1.6585868e-01  -1.7623848e-01  -1.8598503e-01  -1.9523433e-01  -2.0462586e-01  -2.1417389e-01  -2.2390453e-01  -2.3383433e-01  -2.4397853e-01  -2.5437054e-01  -2.6501877e-01  -2.7593869e-01  -2.8717653e-01  -2.9874909e-01  -3.1067814e-01  -3.2298763e-01  -3.3566538e-01  -3.4882227e-01  -3.6243212e-01  -3.7651233e-01  -3.9115887e-01  -4.0639847e-01  -4.2225933e-01  -4.3879847e-01
   0.0000000e+00  -3.4532869e-04  -1.3785093e-03  -3.0912445e-03  -5.4700508e-03  -8.4967341e-03  -1.2149010e-02  -1.6401225e-02  -2.1225146e-02  -2.6590758e-02  -3.2457253e-02  -3.8621690e-02  -4.4992308e-02  -5.1612631e-02  -5.8536849e-02  -6.5751640e-02  -7.3267093e-02  -8.1079065e-02  -8.9178523e-02  -9.7565292e-02  -1.0623564e-01  -1.1518684e-01  -1.2442300e-01  -1.3394215e-01  -1.4373624e-01  -1.5381969e-01  -1.6418340e-01  -1.7483229e-01  -1.8577505e-01  -1.9656507e-01  -2.0628096e-01  -2.1614364e-01  -2.2616962e-01  -2.3638526e-01  -2.4680471e-01  -2.5744481e-01  -2.6832989e-01  -2.7948538e-01  -2.9093614e-01  -3.0272479e-01  -3.1481959e-01  -3.2729934e-01  -3.4017706e-01  -3.5343711e-01  -3.6718286e-01  -3.8142453e-01  -3.9618431e-01  -4.1151028e-01  -4.2746374e-01  -4.4408209e-01
   0.0000000e+00  -3.3087762e-04  -1.3213347e-03  -2.9649263e-03  -5.2511417e-03  -8.1657202e-03  -1.1691068e-02  -1.5806754e-02  -2.0490054e-02  -2.5671397e-02  -3.1136230e-02  -3.6836579e-02  -4.2866559e-02  -4.9233247e-02  -5.5937865e-02  -6.2966310e-02  -7.0332872e-02  -7.8014519e-02  -8.6020472e-02  -9.4354539e-02  -1.0299670e-01  -1.1196201e-01  -1.2123237e-01  -1.3082005e-01  -1.4071950e-01  -1.5093582e-01  -1.6146744e-01  -1.7232464e-01  -1.8349923e-01  -1.9500170e-01  -2.0684223e-01  -2.1712404e-01  -2.2747060e-01  -2.3798771e-01  -2.4869787e-01  -2.5960768e-01  -2.7077623e-01  -2.8218520e-01  -2.9388291e-01  -3.0587313e-01  -3.1820495e-01  -3.3086987e-01  -3.4391125e-01  -3.5737820e-01  -3.7126369e-01  -3.8562516e-01  -4.0051350e-01  -4.1594987e-01  -4.3200307e-01  -4.4871881e-01
   0.0000000e+00  -3.1758317e-04  -1.2686461e-03  -2.8481874e-03  -5.0480275e-03  -7.8570195e-03  -1.1261331e-02  -1.5243673e-02  -1.9677881e-02  -2.4374818e-02  -2.9397319e-02  -3.4777811e-02  -4.0518136e-02  -4.6620261e-02  -5.3081344e-02  -5.9899910e-02  -6.7071089e-02  -7.4592710e-02  -8.2465409e-02  -9.0685220e-02  -9.9242651e-02  -1.0815321e-01  -1.1740147e-01  -1.2700052e-01  -1.3693550e-01  -1.4721015e-01  -1.5784354e-01  -1.6883221e-01  -1.8017161e-01  -1.9187288e-01  -2.0393960e-01  -2.1639112e-01  -2.2775673e-01  -2.3859975e-01  -2.4961096e-01  -2.6085253e-01  -2.7231012e-01  -2.8400089e-01  -2.9596526e-01  -3.0820210e-01  -3.2075699e-01  -3.3365859e-01  -3.4691034e-01  -3.6054482e-01  -3.7462134e-01  -3.8914989e-01  -4.0417245e-01  -4.1975879e-01  -4.3593812e-01  -4.5274048e-01
   0.0000000e+00  -3.0531256e-04  -1.2199471e-03  -2.7400366e-03  -4.8592426e-03  -7.5688969e-03  -1.0850595e-02  -1.4502213e-02  -1.8453846e-02  -2.2776336e-02  -2.7475624e-02  -3.2550470e-02  -3.8008098e-02  -4.3837825e-02  -5.0044320e-02  -5.6620838e-02  -6.3571796e-02  -7.0892535e-02  -7.8585436e-02  -8.6649243e-02  -9.5084259e-02  -1.0387401e-01  -1.1304491e-01  -1.2259072e-01  -1.3249265e-01  -1.4277794e-01  -1.5344231e-01  -1.6448860e-01  -1.7593843e-01  -1.8775580e-01  -1.9998149e-01  -2.1261852e-01  -2.2566017e-01  -2.3818396e-01  -2.4956195e-01  -2.6112441e-01  -2.7289715e-01  -2.8489780e-01  -2.9715035e-01  -3.0967000e-01  -3.2248588e-01  -3.3561549e-01  -3.4908654e-01  -3.6294022e-01  -3.7721083e-01  -3.9191513e-01  -4.0710906e-01  -4.2284833e-01  -4.3915430e-01  -4.5606973e-01
   0.0000000e+00  -2.9548590e-04  -1.1809052e-03  -2.6531760e-03  -4.7072387e-03  -7.3162027e-03  -1.0264618e-02  -1.3555832e-02  -1.7225658e-02  -2.1279773e-02  -2.5719298e-02  -3.0543412e-02  -3.5750292e-02  -4.1345882e-02  -4.7324129e-02  -5.3685447e-02  -6.0426847e-02  -6.7560997e-02  -7.5069895e-02  -8.2968912e-02  -9.1244643e-02  -9.9924393e-02  -1.0897374e-01  -1.1842633e-01  -1.2827169e-01  -1.3850338e-01  -1.4914172e-01  -1.6017921e-01  -1.7163809e-01  -1.8352088e-01  -1.9584080e-01  -2.0856462e-01  -2.2174612e-01  -2.3544186e-01  -2.4872651e-01  -2.6058209e-01  -2.7264640e-01  -2.8493022e-01  -2.9745132e-01  -3.1023002e-01  -3.2328333e-01  -3.3663278e-01  -3.5032209e-01  -3.6437579e-01  -3.7881597e-01  -3.9368900e-01  -4.0904389e-01  -4.2490887e-01  -4.4132902e-01  -4.5834778e-01
